source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final
_:b9,Stash,0.6008589170036439,0.3133786471456072,0.9172442572270822,False,Restriction,Reward,0.6641359850483316
tbox,Stash,0.6008474949704056,0.31864291769412784,0.9172442572270822,False,Ontology,Reward,0.664126847421741
Exception_Handling,BLockGame,0.7976617981579479,0.2613845861536103,0.12935257077791257,False,Lesson,Badge,0.6639999526819409
OOPCourseCommunity,BLockGame,0.7968462891578675,0.28417499476994545,0.12935257077791257,False,Space,Badge,0.6633475454818766
containsGameElement,BLockGame,0.7906256834996062,0.29015042059319424,0.12935257077791257,False,TransitiveProperty,Badge,0.6583710609552674
Graphical_User_Interface,BLockGame,0.7898781277138616,0.23394492504569148,0.12935257077791257,False,Lesson,Badge,0.6577730163266718
is_part_of,Stash,0.5927530142343095,0.33660771271073936,0.9172442572270822,False,unknown,Reward,0.6576512628328641
_:b273,Level_Up,0.571844804441566,0.12021674978465566,1.0,False,DatavaluedPropertyAtom,Level,0.6574758435532528
nil,BLockGame,0.7887484308878581,0.2975414109132435,0.12935257077791257,False,unknown,Badge,0.656869258865869
_:b102,Level_Up,0.5703940286581177,0.12290563937220117,1.0,False,DatavaluedPropertyAtom,Level,0.6563152229264941
_:b100,Level_Up,0.5703900203665304,0.12290180580990105,1.0,False,DatavaluedPropertyAtom,Level,0.6563120162932243
_:b116,Level_Up,0.5702286868165425,0.12004080497702362,1.0,False,DatavaluedPropertyAtom,Level,0.6561829494532341
_:b125,Level_Up,0.5702286868165425,0.12004080497702362,1.0,False,DatavaluedPropertyAtom,Level,0.6561829494532341
Event_Listeners,BLockGame,0.7842717281648177,0.1928213122778522,0.12935257077791257,False,GamifiedResource,Badge,0.6532878966874367
Person,BLockGame,0.7831500781021352,0.30336525870935815,0.12935257077791257,False,unknown,Badge,0.6523905766372907
demo_GR2,Level_Up,0.5632934674802168,0.20414194021132193,1.0,False,GamifiedResource,Level,0.6506347739841735
demo_GR1,Level_Up,0.5632934674802168,0.20414194021132193,1.0,True,GamifiedResource,Level,0.6506347739841735
Course,BLockGame,0.7779780381932445,0.3101301909246316,0.12935257077791257,False,unknown,Badge,0.6482529447101781
GameElementResource,BLockGame,0.7774265088099173,0.3145809882893334,0.12935257077791257,False,Class,Badge,0.6478117212035164
Teacher,BLockGame,0.7771295256832668,0.31427412019020606,0.12935257077791257,False,unknown,Badge,0.6475741347021959
Array_of_instances,Stash,0.5789127283676656,0.2076356951479684,0.9172442572270822,False,Resource,Reward,0.646579034139549
Control_Statements,BLockGame,0.7756382061019794,0.15359825280349895,0.12935257077791257,True,GamifiedResource,Badge,0.6463810790371661
GamifiedResource,BLockGame,0.7754545904091964,0.31635775306107006,0.12935257077791257,False,Class,Badge,0.6462341864829396
Document,BLockGame,0.7739164466841641,0.3219079618896741,0.12935257077791257,False,unknown,Badge,0.6450036715029138
Static_Keyword,BLockGame,0.7737438810591092,0.15173035683435582,0.12935257077791257,False,GamifiedResource,Badge,0.6448656190028699
This_Keyword,BLockGame,0.7737323216095746,0.15172544112531894,0.12935257077791257,False,GamifiedResource,Badge,0.6448563714432423
Constructors,BLockGame,0.7737278196404412,0.1517235268752849,0.12935257077791257,False,GamifiedResource,Badge,0.6448527698679355
Access_Modifiers,BLockGame,0.7736696461371568,0.15169880309417466,0.12935257077791257,False,GamifiedResource,Badge,0.644806231065308
Packages,BLockGame,0.7736625360551248,0.1516957828014638,0.12935257077791257,False,GamifiedResource,Badge,0.6448005429996824
Class_Instance,BLockGame,0.773658248271492,0.15169396155093054,0.12935257077791257,False,GamifiedResource,Badge,0.6447971127727762
Strings,BLockGame,0.7735873747349404,0.15166384387246662,0.12935257077791257,False,GamifiedResource,Badge,0.6447404139435349
Functions,BLockGame,0.7734039869192315,0.15158608235859009,0.12935257077791257,False,GamifiedResource,Badge,0.6445937036909678
Single_level_inheritance,BLockGame,0.7733874036418077,0.15135338830304215,0.12935257077791257,False,GamifiedResource,Badge,0.6445804370690287
Resource,BLockGame,0.7731294149907059,0.32256712870623305,0.12935257077791257,False,unknown,Badge,0.6443740461481472
Agent,BLockGame,0.773103737351677,0.3225887737470661,0.12935257077791257,False,unknown,Badge,0.6443535040369242
string,BLockGame,0.7728821475073634,0.32154148879555067,0.12935257077791257,False,unknown,Badge,0.6441762321614732
Multi-level_inheritance,BLockGame,0.7725704519851572,0.15060638265904078,0.12935257077791257,False,GamifiedResource,Badge,0.6439268757437083
t,BLockGame,0.7721520777821624,0.3227846537141092,0.12935257077791257,False,Variable,Badge,0.6435921763813125
o,BLockGame,0.7715457176515856,0.3226519663059623,0.12935257077791257,False,Variable,Badge,0.643107088276851
TeacherGroupB,Stash,0.5741505535895014,0.23473473159686584,0.9172442572270822,False,FreeGroup,Reward,0.6427692943170176
e,BLockGame,0.7701833631661186,0.32429426439321296,0.12935257077791257,False,Variable,Badge,0.6420172046884774
Loops,BLockGame,0.7692814304562732,0.1489592680881475,0.12935257077791257,True,GamifiedResource,Badge,0.6412956585206011
Task_about_Inheritance,BLockGame,0.7685603289850393,0.14908556875463919,0.12935257077791257,False,GamifiedResource,Badge,0.640718777343614
Inheritance_vs_Composition,BLockGame,0.7685521103759017,0.1480957740990668,0.12935257077791257,False,GamifiedResource,Badge,0.6407122024563039
gep,BLockGame,0.7679280198718554,0.3268896300114775,0.12935257077791257,False,Variable,Badge,0.6402129300530669
hasExperience,BLockGame,0.7677272568574924,0.32244576341473735,0.12935257077791257,False,ObjectProperty,Badge,0.6400523196415765
SimpleResource,BLockGame,0.7665122787018614,0.32881100556881304,0.12935257077791257,False,unknown,Badge,0.6390803371170717
Super_Keyword,BLockGame,0.7664407959603359,0.1468730469468515,0.12935257077791257,False,GamifiedResource,Badge,0.6390231509238512
Classes_and_Objects,Tiny_stash,0.7868420684022533,0.2971981501405764,0.0415518252487452,False,Lesson,Reward,0.6377840197715517
Inheritance,Tiny_stash,0.7868374490612423,0.29719946616740306,0.0415518252487452,False,Lesson,Reward,0.6377803242987429
gr,Availability_Block_Game_by_level,0.7971729914833053,0.26186725075887884,0.0,False,GamifiedResource,Level,0.6377383931866443
Java_Basics,Tiny_stash,0.7865475035205218,0.29597095287313985,0.0415518252487452,False,Lesson,Reward,0.6375483678661665
Class_Methods_and_Constructors,Tiny_stash,0.7865290700081813,0.29596903845513384,0.0415518252487452,False,Lesson,Reward,0.6375336210562941
experienceLevel,BLockGame,0.7645138358534959,0.318532568012509,0.12935257077791257,False,DatatypeProperty,Badge,0.6374815828383792
gr,Motrain,0.7966739887917298,0.2602849566135343,0.0,False,GamifiedResource,GameElementResource,0.6373391910333839
Task_about_Class_Methods_and_Constructors,BLockGame,0.7638519419439096,0.14609030694020755,0.12935257077791257,False,GamifiedResource,Badge,0.6369520677107102
Function_Types,BLockGame,0.7638055666561702,0.1460684935996725,0.12935257077791257,False,GamifiedResource,Badge,0.6369149674805187
Task_about_Classes_and_Objects,BLockGame,0.7637650917942145,0.14604949458792998,0.12935257077791257,False,GamifiedResource,Badge,0.6368825875909542
Polymorphism,Tiny_stash,0.7853808955624215,0.29393663318032237,0.0415518252487452,False,Lesson,Reward,0.6366150814996863
Extend_Keyword,BLockGame,0.7632507078649897,0.14570533575534472,0.12935257077791257,False,GamifiedResource,Badge,0.6364710804475743
OOPCourseCommunity,Tiny_stash,0.7849242043495178,0.3050242964771926,0.0415518252487452,False,Space,Reward,0.6362497285293633
True,BLockGame,0.7627363574630689,0.3403652635932705,0.12935257077791257,False,unknown,Badge,0.6360596001260377
hasKnowledge,Level_Up,0.5433017282669436,0.1415988806621747,1.0,False,TransitiveProperty,Level,0.6346413826135548
hasGamificationExperience,Level_Up,0.5427643677837886,0.14115123890623604,1.0,False,ObjectProperty,Level,0.6342114942270309
containsGameElement,Tiny_stash,0.7820252177160633,0.305439676553766,0.0415518252487452,False,TransitiveProperty,Reward,0.6339305392225997
hasObjective,BLockGame,0.759844740944229,0.32648242898008883,0.12935257077791257,False,TransitiveProperty,Badge,0.6337463069109658
has_PlayingStyle,BLockGame,0.7593682214091793,0.3173948468582775,0.12935257077791257,False,DatatypeProperty,Badge,0.633365091282926
Level_Up,Stash,0.5622405199031238,0.14771046873129254,0.9172442572270822,False,Level,Reward,0.6332412673679155
Java_FX,BLockGame,0.7581982209281329,0.15959983436809727,0.12935257077791257,False,GamifiedResource,Badge,0.6324290908980889
Event_Listeners,Tiny_stash,0.77961643116754,0.23497352550832473,0.0415518252487452,False,GamifiedResource,Reward,0.6320035099837811
nil,Tiny_stash,0.7789868375460307,0.3151069325807468,0.0415518252487452,False,unknown,Reward,0.6314998350865736
gr,bonusPoints,0.7886429614519773,0.24996454450829758,0.0,True,GamifiedResource,BonusPoints,0.630914369161582
OOPCourseCommunity,Motrain,0.7866675241766338,0.30055425750462517,0.0,False,Space,GameElementResource,0.6293340193413071
Graphical_User_Interface,Tiny_stash,0.7755221665576606,0.30367098920421354,0.0415518252487452,False,Lesson,Reward,0.6287280982958775
Person,Tiny_stash,0.7750716912703701,0.3184318921786264,0.0415518252487452,False,unknown,Reward,0.6283677180660452
Mike_23,Level_Up,0.5352377083069629,0.31269893761415163,1.0,False,UserAccount,Level,0.6281901666455704
Loops,Tiny_stash,0.7748176272161043,0.19210642941160633,0.0415518252487452,False,GamifiedResource,Reward,0.6281644668226325
Control_Statements,Tiny_stash,0.7747686548631465,0.1931743037495494,0.0415518252487452,False,GamifiedResource,Reward,0.6281252889402663
ObjectOrientedProgramming,Tiny_stash,0.7745714653970565,0.32034720589503735,0.0415518252487452,False,onlineCourse,Reward,0.6279675373673942
Static_Keyword,Tiny_stash,0.7739005551608431,0.19481216337339988,0.0415518252487452,False,GamifiedResource,Reward,0.6274308091784235
This_Keyword,Tiny_stash,0.7738935977881208,0.19480730003695662,0.0415518252487452,False,GamifiedResource,Reward,0.6274252432802457
Constructors,Tiny_stash,0.773890888107057,0.19480540600141258,0.0415518252487452,False,GamifiedResource,Reward,0.6274230755353947
Access_Modifiers,Tiny_stash,0.7738558717977992,0.19478093421077539,0.0415518252487452,False,GamifiedResource,Reward,0.6273950624879885
Packages,Tiny_stash,0.7738515917317441,0.19477794354321648,0.0415518252487452,False,GamifiedResource,Reward,0.6273916384351443
Class_Instance,Tiny_stash,0.7738490105768088,0.1947761400348111,0.0415518252487452,False,GamifiedResource,Reward,0.6273895735111961
Strings,Tiny_stash,0.7738063474788308,0.19474630889185762,0.0415518252487452,False,GamifiedResource,Reward,0.6273554430328138
Single_level_inheritance,Tiny_stash,0.7734205170392395,0.19561438519103438,0.0415518252487452,False,GamifiedResource,Reward,0.6270467786811407
Event_Handler_and_Listener,Tiny_stash,0.7731904840517851,0.3204203140719515,0.0415518252487452,False,Lesson,Reward,0.6268627522911772
Functions,Tiny_stash,0.7730292433980143,0.19534005235276775,0.0415518252487452,False,GamifiedResource,Reward,0.6267337597681605
Exception_Handling,Tiny_stash,0.7730219606809109,0.31772722796185965,0.0415518252487452,False,Lesson,Reward,0.6267279335944778
GamificationExperience,BLockGame,0.7508148058626579,0.34038800197908675,0.12935257077791257,False,Class,Badge,0.6265223588457088
Multi-level_inheritance,Tiny_stash,0.7723976077161313,0.1972039587463739,0.0415518252487452,False,GamifiedResource,Reward,0.6262284512226541
has_URL,Level_Up,0.5313569778256975,0.142915616995199,1.0,False,DatatypeProperty,Level,0.625085582260558
hasInputPole,Level_Up,0.5308128286505737,0.1424624793787308,1.0,False,ObjectProperty,Level,0.6246502629204589
hasPerceptionPole,Level_Up,0.5308128107691802,0.14246248852270596,1.0,False,ObjectProperty,Level,0.6246502486153442
hasProcessingPole,Level_Up,0.5308128107691802,0.14246248852270596,1.0,False,ObjectProperty,Level,0.6246502486153442
hasUnderstandingPole,Level_Up,0.5308128107691802,0.14246248852270596,1.0,False,ObjectProperty,Level,0.6246502486153442
gr,Block_Game,0.7807302103979793,0.26048024405624565,0.0,False,GamifiedResource,GameElementResource,0.6245841683183835
gr,Interactive_Content_–_H5P,0.7807302103979793,0.26048024405624565,0.0,False,GamifiedResource,GameElementResource,0.6245841683183835
gr,Quizventure,0.7807302103979793,0.26048024405624565,0.0,False,GamifiedResource,GameElementResource,0.6245841683183835
gr,Game,0.7807302103979793,0.26048024405624565,0.0,False,GamifiedResource,GameElementResource,0.6245841683183835
res,BLockGame,0.7483341234154812,0.3488377366758899,0.12935257077791257,False,Variable,Badge,0.6245378128879675
Teacher,Tiny_stash,0.7702539163913376,0.32754389823497065,0.0415518252487452,False,unknown,Reward,0.6245134981628191
Inheritance_vs_Composition,Tiny_stash,0.7701127841756575,0.20400537932739946,0.0415518252487452,False,GamifiedResource,Reward,0.6244005923902751
nil,Motrain,0.7803765613210691,0.3085502721448438,0.0,False,unknown,GameElementResource,0.6243012490568554
Task_about_Inheritance,Tiny_stash,0.7697055358024938,0.2077629928186262,0.0415518252487452,False,GamifiedResource,Reward,0.6240747936917441
Leaderboard,BLockGame,0.7476974900171608,0.32139637171734325,0.12935257077791257,False,Class,Badge,0.6240285061693112
Document,Tiny_stash,0.7692746225992735,0.3310492208057804,0.0415518252487452,False,unknown,Reward,0.6237300631291679
Super_Keyword,Tiny_stash,0.7691198269395005,0.20204627552368143,0.0415518252487452,False,GamifiedResource,Reward,0.6236062266013495
Sara,Tiny_stash,0.7690328519911607,0.29274446388412306,0.0415518252487452,False,Person,Reward,0.6235366466426776
GameElementResource,Tiny_stash,0.7690227340020863,0.3305529481954533,0.0415518252487452,False,Class,Reward,0.6235285522514181
string,Tiny_stash,0.7687184747758714,0.3301224375798837,0.0415518252487452,False,unknown,Reward,0.6232851448704462
Resource,Tiny_stash,0.7686509195958691,0.33153748634225233,0.0415518252487452,False,unknown,Reward,0.6232311007264443
Agent,Tiny_stash,0.7686323229471645,0.331552123745266,0.0415518252487452,False,unknown,Reward,0.6232162234074807
GamifiedResource,Tiny_stash,0.7674283618877347,0.3318391979079666,0.0415518252487452,False,Class,Reward,0.6222530545599368
CreativeWork,BLockGame,0.7449326353763521,0.3493504013034837,0.12935257077791257,False,unknown,Badge,0.6218166224566642
t,Tiny_stash,0.7666726265683573,0.333794908896066,0.0415518252487452,False,Variable,Reward,0.6216484663044349
Arithmetic_operations,Stash,0.5475335603764633,0.26588291890376153,0.9172442572270822,True,Resource,Reward,0.6214756997465871
Task_about_Class_Methods_and_Constructors,Tiny_stash,0.7662335549573622,0.19903728579318794,0.0415518252487452,False,GamifiedResource,Reward,0.6212972090156389
Function_Types,Tiny_stash,0.7662054710696257,0.19901755240960411,0.0415518252487452,False,GamifiedResource,Reward,0.6212747419054496
Task_about_Classes_and_Objects,Tiny_stash,0.7661809539684468,0.19900035262076546,0.0415518252487452,False,GamifiedResource,Reward,0.6212551282245065
Extend_Keyword,Tiny_stash,0.7656065028339676,0.19980149827571989,0.0415518252487452,False,GamifiedResource,Reward,0.6207955673169231
nonNegativeInteger,BLockGame,0.7435514503788421,0.35379590488470714,0.12935257077791257,False,unknown,Badge,0.6207116744586562
Group,Level_Up,0.5234517127027578,0.2783389404902533,1.0,False,unknown,Level,0.6187613701622063
o,Tiny_stash,0.7629204560486962,0.3395162781274469,0.0415518252487452,False,Variable,Reward,0.6186467298887061
e,Tiny_stash,0.7624044519819501,0.33990589439435176,0.0415518252487452,False,Variable,Reward,0.6182339266353091
Java_FX,Tiny_stash,0.7619964829831758,0.21602258840747768,0.0415518252487452,False,GamifiedResource,Reward,0.6179075514362897
Course,Tiny_stash,0.7611390364982855,0.34284579809630594,0.0415518252487452,False,unknown,Reward,0.6172215942483775
SimpleResource,Tiny_stash,0.7606085317123986,0.34136679327281905,0.0415518252487452,False,unknown,Reward,0.616797190419668
gep,Tiny_stash,0.7605690926603615,0.3420565315026471,0.0415518252487452,False,Variable,Reward,0.6167656391780383
BehaviouralObjective,BLockGame,0.7382384258930175,0.3267504971033203,0.12935257077791257,False,Class,Badge,0.6164612548699965
Tiny_stash,Stash,0.5403464717053309,0.2147498388211877,0.9172442572270822,False,Reward,Reward,0.6157260288096812
Document,Motrain,0.7664778110924217,0.32586344900171915,0.0,False,unknown,GameElementResource,0.6131822488739375
Agent,Motrain,0.7637216768781416,0.3286841323714192,0.0,False,unknown,GameElementResource,0.6109773415025134
True,Tiny_stash,0.7531388441333784,0.35944591824955396,0.0415518252487452,False,unknown,Reward,0.6108214403564518
Resource,Motrain,0.7635035788111029,0.3284090083226231,0.0,False,unknown,GameElementResource,0.6108028630488823
